店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1801,180104,2001319000000,しめじ御飯,しめじ御飯,,,0,1,0,,0,,
1,1801,180104,2001320000000,カキ御飯,カキ御飯,,,0,1,0,,0,,
1,1801,180104,2001321000000,かやく御飯,かやく御飯,,,0,1,0,,0,,
1,1801,180104,2001322000000,豆御飯,豆御飯,,,0,1,0,,0,,
1,1801,180104,2001323000000,たけのこ御飯,たけのこ御飯,,,0,1,0,,0,,
1,1801,180104,2001324000000,栗ご飯,栗ご飯,,,0,1,0,,0,,
1,1801,180104,2001327000000,赤飯,赤飯,,,0,1,0,,0,,
1,1801,180104,2001328000000,湯葉ご飯,湯葉ご飯,,,0,1,0,,0,,
1,1801,180101,2001330000000,さば弁当,さば弁当,,,0,1,0,,0,,
1,1801,180101,2001333000000,鹿児島産鶏照焼き弁当,鹿児島産鶏照焼き弁当,,,0,1,0,,0,,
1,1801,180103,2001334000000,親子丼,親子丼,,,0,1,0,,0,,
1,1801,180101,2001335000000,そぼろ弁当,そぼろ弁当,,,0,1,0,,0,,
1,1801,180103,2001336000000,海老天丼,海老天丼,,,0,1,0,,0,,
1,1801,180101,2001337000000,さば煮弁当,さば煮弁当,,,0,1,0,,0,,
1,1801,180101,2001338000000,カキフライ弁当,カキフライ弁当,,,0,1,0,,0,,
1,1813,181301,2001340000000,惣菜（錦井上）,惣菜（錦井上）,,,0,1,0,,0,,
1,1804,180402,2001342000000,黒毛和牛牛スジ大根煮込み,黒毛和牛牛スジ大根煮込み,,,0,1,0,,0,,
1,1801,180101,2001343000000,ヒレカツ弁当,ヒレカツ弁当,,,0,1,0,,0,,
1,1801,180103,2001344000000,湯葉丼,湯葉丼,,,0,1,0,,0,,
1,1801,180101,2001345000000,松花堂弁当（さば）,松花堂弁当（さば）,,,0,1,0,,0,,
1,1801,180101,2001346000000,松花堂弁当（鮭）,松花堂弁当（鮭）,,,0,1,0,,0,,
1,1802,180202,2001347000000,太巻き,太巻き,,,0,1,0,,0,,
1,1802,180202,2001350000000,納豆巻,納豆巻,,,0,1,0,,0,,
1,1801,180102,2001351000000,おにぎり(牛肉時雨煮),おにぎり(牛肉時雨煮),,,0,1,0,,0,,
1,1807,180705,2001352000000,イカリングフライ,イカリングフライ,,,0,1,0,,0,,
1,1807,180705,2001354000000,ふぐのフライ,ふぐのフライ,,,0,1,0,,0,,
1,1804,180402,2001356000000,揚げおろし,揚げおろし,,,0,1,0,,0,,
1,1801,180105,2001357000000,白御飯,白御飯,,,0,1,0,,0,,
1,1804,180404,2001358000000,ごぼうと練りものの炒め煮,ごぼうと練りものの炒め煮,,,0,1,0,,0,,
1,1801,180102,2001359000000,おにぎり(ちりめん山椒),おにぎり(ちりめん山椒),,,0,1,0,,0,,
1,1804,180402,2001360000000,牛スジどて煮,牛スジどて煮,,,0,1,0,,0,,
1,1804,180401,2001361000000,冬瓜のかにあんかけ,冬瓜のかにあんかけ,,,0,1,0,,0,,
1,1804,180402,2001362000000,茄子の甘酢炒め,茄子の甘酢炒め,,,0,1,0,,0,,
