店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1503,150301,4582222801406,TAROさといも,TAROさといも,ﾀﾛｻﾄｲﾓ,,0,1,0,,497,,
1,1501,150110,4582479290015,BOXグリーンカレーとジャスミンライス,BOXグリーンカレーとジャスミ,,,0,1,0,,756,,
1,1501,150110,4582479290022,BOXガパオライス,BOXガパオライス,,,0,1,0,,756,,
1,1501,150110,4582479290039,BOXタイの焼きそばパッタイ,BOXタイの焼きそばパッタイ,,,0,1,0,,638,,
1,1501,150110,4582479290046,BOXタイの鶏ごはんカオマンガイ,BOXタイの鶏ごはんカオマンガ,,,0,1,0,,756,,0
1,1501,150110,4582479290053,本格マッサマンカレーとジャスミンライス,本格マッサマンカレーとジャス,,,0,1,0,,756,,
1,1502,150205,4582479290510,カオソーイ,カオソーイ,,,0,1,0,,832,,
1,1502,150205,4582479290534,トムヤムラーメン,トムヤムラーメン,,,0,1,0,,864,,
1,1502,150205,4582479290541,フォーチキン,フォーチキン,,,0,1,0,,864,,
1,1502,150205,4582479290565,ラクサ,ラクサ,,,0,1,0,,832,,
1,1501,150110,4582479291012,グリーンカレーとジャスミンライス,グリーンカレーとジャスミンラ,,,0,1,0,,200,,
1,1501,150110,4582479291029,ガパオライス,ガパオライス,,,0,1,0,,200,,
1,1501,150110,4582479291036,タイの焼きそばパッタイ,タイの焼きそばパッタイ,,,0,1,0,,594,,
1,1501,150110,4582479291043,タイの鶏ごはん・カオマンガイ,タイの鶏ごはん・カオマンガイ,,,0,1,0,,200,,
1,1501,150110,4582479291050,野菜のトムヤムスープ,野菜のトムヤムスープ,,,0,1,0,,594,,0
1,1501,150110,4582479291067,マッサマンカレー,マッサマンカレー,,,0,1,0,,594,,0
1,1506,150601,4582479291111,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰｸﾞﾘｰﾝｶﾚｰ,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰｸﾞﾘｰﾝｶﾚｰ,,,0,1,0,,583,,
1,1501,150110,4582479291517,グリーンカレー,グリーンカレー,,,0,1,0,,594,,0
1,1506,150601,4582479292118,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰｶﾞﾊﾟｵｶﾞｲ,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰｶﾞﾊﾟｵｶﾞｲ,,,0,1,0,,594,,0
1,1506,150601,4582479295126,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰﾄﾑﾔﾑｸﾝ,ﾀｲｷｯﾁﾝﾊﾟｸﾁｰﾄﾑﾔﾑｸﾝ,,,0,1,0,,648,,
1,1501,150101,4582571905053,冷凍豚角煮,冷凍豚角煮,,,0,1,0,,972,,
1,1501,999999,4582571905077,佐知ズ　スペアリブ,佐知ズ　惣菜,,,0,1,0,,1059,,
1,1501,999999,4582571905213,佐知ズ　鶏のトマトクリーム煮,佐知ズ　惣菜,,,0,1,0,,692,,
1,1501,999999,4582571905275,佐知ズ　カレー,佐知ズ　カレー,,,0,1,0,,692,,
1,1501,150101,4582571905329,燻製塩こうじ豚,燻製塩こうじ豚,,,0,1,0,,1145,,
1,1501,999999,4582571905671,佐知ズ　まるごと牛蒡,佐知ズ　スープ,,,0,1,0,,584,,
1,1501,999999,4582571905695,佐知ズ　ミネストローネ,佐知ズ　スープ,,,0,1,0,,584,,
